id,comment,label,label_encoded
7817,අයිරිෂ් එතරම් වෙහෙස මහන්සි වී හාස්යජනක හාස්යජනක හාස්යජනක නොවන තම රට අන් සියල්ලන්ටම පමණක් ලබා දීම පමණි,BombExplotionInPublic,1
7818,ඔබ ඔබේ ලොකු මුඛය,BombExplotionInPublic,1
7819,මෝඩයෝ හෝටල හිමියන්ට එය ඉලක්ක කර ගැනීමට හේතුව යුරෝපා හෝටල් නම යුරෝපා යුරෝපා නම තැබීයඔවුන් වීගේ පෑඩ් පැරණි හොඳ අයර්ලන්ත නාමයක් තබාගෙන සිටියා කිසිවෙකු ස්ථානය ඉලක්ක කර ගනු ඇතැයි සැකයක් නැත,BombExplotionInPublic,1
7820,මම එහි නැවතී සිටිමිඑය යුරෝපයේ බෝම්බ හෙලූ හෝටලයයි,BombExplotionInPublic,1
7821,ශක්තිමත් ව්යුහය,BombExplotionInPublic,1
7822,ඔවුන් ගොඩනැගිල්ල ඉලක්ක කළේ,BombExplotionInPublic,1
7823,අවජාතකයන් අහිංසක මිනිසුන් දහස් ගණනක් ාතනය කළහඒ කාරණය ඔබ කුමන පැත්තේද යන්න කිසි විටෙකත් අමතක නොකරන්න,BombExplotionInPublic,1
7824,අපි උතුරු අයර්ලන්තයේ පෙට්රල් නැවතුම්පොළේ වසරකට වටකුරු චාරිකා ස්කොට්ලන්තයේ යඅපි ගත වූ සෑම අවස්ථාවකම අපි ක්රීඩාව කරන්නේ එය විවෘතව හෝ වසා දැමුවහොත් අනුමාන කරමුමන්දඑය බෝම්බ හෙලීමට විනාශ වූ පසුව එය නැවත විවෘත කරන ලදි නැවත බෝම්බ හෙළාද ඉදිරියට,BombExplotionInPublic,1
7825,එය පෙනී සිටින බ්රිතාන්යයන්,BombExplotionInPublic,1
7826,යේසුස් ඔබට ප්රේම කරයි කියා පසුතැවිලි පසුතැවිලි ඔහු ඔබේ පාප මිය ගියේය,BombExplotionInPublic,1
7827,එය එසේ නොවන මම සතුටු වෙමිඋතුරු අයර්ලන්තය අයර්ලන්තය සාම ගිවිසුමේ විශාල ආර්ථිකයක් ලබා ඇත,BombExplotionInPublic,1
7828,හේයි කැමරා ශිල්පියා මට කියන්න ඔබ මට කිව්වා ඔබ මට කිව්වේ නැහැ කියලා,BombExplotionInPublic,1
7829,එය ආරක්ෂිත සලකා බලන්න එය සහභාගී වීම වටී දැයි සලකා බලන්න එය ඔබගේ ජීවිතය අවසන් කිරීම වටී කළු ආධිපත්යවාදීන්ගේ කණ්ඩායම බීඑල්එම් හි ආධාරකරුවන් කුඩා වාක්ය තුනෙන් දේ ඉගෙන ගත හැකිය,BombExplotionInPublic,1
7830,මිනිහා ඇත්තටම පේන විදියට ආර්ගස් ෆිලොක් සාමිවරයා සෙල්ලම් කරන නළුවා වගේ,BombExplotionInPublic,1
7831,කවුරුහරි අයර්ලන්ත පුද්ගලයෙක්ව බැරෑරුම් කතා කරන්නේ කෙසේද ගාසා තීරය ගැනමේ දෙස බලන්න,BombExplotionInPublic,1
7832,පිරිමි ළමයා ඇමරිකා එක්සත් ජනපදයේ නිල් පැහැති හිසකෙස් ප්රජාතන්ත්ර විරෝධී කාන්තාවකි,BombExplotionInPublic,1
7833,ඔවුන් එක්සත් රාජධානියේ රජයට සහය ලබා දෙමින් උතුරු අයර්ලන්තයට කඩා දැමුවේ රජයේ ඉවහල් යුරෝපා සංගමය එක්සත් ජනපදය,BombExplotionInPublic,1
7834,මගේ ලැප්ටොප් ෂෝක්,BombExplotionInPublic,1
7835,හෝටල් කාර්ය මණ්ඩලයට බෝල කිහිපයක් තිබුනේ සීනුව පිරිමි ළමයින් රැගෙන ඉල්ලා සිටි සෑම අවස්ථාවකම බෙල් පිරිමි ළමයා සෑම අවස්ථාවකදීම කුකිපන්ඩ් දරාගෙන සිටිය යුතු බවයිඑය භාවිතා කළ වාර ගණනකට එය පහර දුන්නේ අමුත්තන් නැවත පැමිණියහ,BombExplotionInPublic,1
7836,අයර්ලන්තය නොදනල කිසි විටෙකත් සාමයෙන් නොසිටිනු ඇත,BombExplotionInPublic,1
7837,පෝස්ට් එකේ ටින්ටිටස්,BombExplotionInPublic,1
7838,ජෝ බිඩෙන් බිල් ක්ලින්ටන් හි මිතුරන් සෑම විටම තරමක් රළු,BombExplotionInPublic,1
7839,කාලයේ එකක් මගේ අම්මට තුවාල ලැබුවා ඇයව ඉවතට ගියාඇගේ දෑස්වල වීදුරු ලබා දී ඇගේ ඇස්වල පවසන පියාසර කිරීම ඇගේ පාද ඉවතට විසි කර ඇගේ පාදයට ගොස් ඇගේ පාදයේ යම් කොටසක් ඇගේ පාදයේ ඇගේ පාදයේ ඇගේ ඇස්වල කප්පාදුවක් ඇය පවසන්නේ යුද්ධයේ යෙදී සිටින මිනිසුන් යුද්ධයේ යෙදී සිටින මිනිසුන් ෂෙල්ෂොක් අංශභාගය කම්පනයට පත් කරන්නේ කුමක් දැයි ඇය සැබවින්ම වටහා ගත් මොහොතේම,BombExplotionInPublic,1
7840,මම ඇත්තටම හිතනවා කවුරුහරි වගේ යූ ටියුබ් සංස්කරණය කර නැහැ කියලා ඒක ගොඩක් නරක රසයකින්,BombExplotionInPublic,1
7841,අයර්ලන්තයේ ජනතාව සාමය තෝරා ගත්තේ එබැවිනිඅප කිසි විටෙකත් අහඹු අහඹු මරණයට නොයා යුතුයප්රාන්ත හි සුන්දර ජනතාව තම ජීවිත ගත කිරීම සාමය ලැබිය යුතුය දරුවන් දැඩි කිරීමසාමය,BombExplotionInPublic,1
7842,හෝටලයේ සෑම කවුළුවකම වීදුරුව සුනුවිසුනු කර සෑම කාමරයකින්ම කෙළින්ම පිපිර සිටින්න,BombExplotionInPublic,1
7843,නැගී සිටීමට පෙර මුරයික නිදහස් වීම ඔබ එය දෙස බලන ආකාරය සැබවින්ම රඳා පවතී,BombExplotionInPublic,1
7844,මම එන්එච්ටීමට බලවත් දිවක් මා තුළට දෙගුණ කරන්න නැමුණු මැණික් කටුව මට අත් රළ කරන්න නිතරඑය පැහැදිලි කරයිදමම ඇත්ත වශයෙන්ම සාමය අපේක්ෂා කරමි ඔබේ ආගන්තුකයෙකු තර්කයක් තෝරා ගැනීම ඔබ වචනයක් කරන්න,BombExplotionInPublic,1
7845,එය අයර්ලන්තයේ න්යාය පත්රයේ ඉස්ලාපවරු නොවේ අවදි වන්න අපි නැවත වාදනය කරනු ලැබේ,BombExplotionInPublic,1
7846,ඔබ පෙනෙන ආකාරයට ඔබ දකින ආකාරයට පාර දිගේ ධාවනය නොකිරීම හොඳයි,BombExplotionInPublic,1
7847,හුඩ් යනු බූස්වර්ඩ්,BombExplotionInPublic,1
7848,ඔවුන් ඔවුන්ගේ ශෝකයෙන් ප්රමාණයක් ලබා ගත්හ,BombExplotionInPublic,1
7849,හෝටලයක් දෙවරක් එළියට ආවා දෙනෙකු ඔවුන් අමුත්තන් ලැබුණේ කෙසේද,BombExplotionInPublic,1
