id,comment,label
10804,විද්යාව නපුරුයිවිද්යාව නොමඟ යවන සුළුයනිර්මල බොරු පැතිරීම,BombExplotionInPublic
10805,විද්යාව නපුරුයිවිද්යාව නොමඟ යවන සුළුයනිර්මල බොරු පැතිරීම,BombExplotionInPublic
10806,විද්යාව නපුරුයිවිද්යාව නොමඟ යවන සුළුයනිර්මල බොරු පැතිරීම,BombExplotionInPublic
10807,බ්රාවෝ ඊශ්රායලය,BombExplotionInPublic
10808,ඇමරිකානු බදු ගෙවන්නන් ඔවුන්ගේ ගාස්තුව සඳහා සැබෑ වළල්ලක් ලබා ගනීලැජ්ජාව,BombExplotionInPublic
10809,"ගාසා තීරු ඊශ්රායලයට අයත් ය
ඒ සියලු දේශය ඊශ්රායෙලයට අයත් වේ
එය බයිබලයේ ඇත",BombExplotionInPublic
10810,කම්පනය,BombExplotionInPublic
10811,බ්රාවෝ ඊශ්රායෙලය,BombExplotionInPublic
10812,කරුණාකර ශබ්ද ධාවන පථය නිශ්ශබ්ද කරන්න හෝ වෙනස් කරන්න කන් සඳහා වධහිංසා පැමිණවීම,BombExplotionInPublic
10813,හම්මාස් දුප්පත් ගැසාන් ජනතාව ඇමක් හා පලිහක් ලෙස භාවිතා කරයි,BombExplotionInPublic
10814,නැවතත් ඊරෙරි සංගීතය,BombExplotionInPublic
10815,සිසිලියුබ් සත්ය අදහස් දැක්වීමට කැමති නැත,BombExplotionInPublic
10816,,BombExplotionInPublic
10817,ඔවුන් පලස්තීනුවන් නොවේ ඔවුන් ගැසාන් හමාස් එකසේ,BombExplotionInPublic
10818,ඊශ්රායෙලය සිවිල් වැසියන් මරා දමයිකුඩා දරුවන් සහ කාන්තාවන් මරා දමනු ලැබේඊශ්රායලය බොරු කියමින් පවසන්නේ අප ත්රස්තවාදීන් killing ාතනය කරන්නේ පමණක් බවයිබොරුකාරයා සහ රැවටිලිකාරයා,BombExplotionInPublic
10819,tumbant සැමවිටම,BombExplotionInPublic
10820,අහකට යන්නලිබරල්වාදය මානසික ආබාධයකි,BombExplotionInPublic
10821,"makhkr1413 ලෝකයට මනුෂ්යත්වය නැති වී තිබේද
ඔබ සහාය දුන් අය ඔක්තෝබර් 7 වන දින ඊශ්රායලයට පහර දුන් විට අපට එය අහිමි විය",BombExplotionInPublic
10822,ජෙෆ්NI5CY සුබ උදෑසනක් කුඩා එකක් ඔබ ඔක්තෝබර් 7 වන දින අවදි වන්නට ඇතකතාව ආරම්භ වූයේ 1948 ට පෙරය,BombExplotionInPublic
10823,හින්දු ගතිය සියොන්වාදය නාසිවාදය,BombExplotionInPublic
10824,ලිබරල් යන්න,BombExplotionInPublic
10825,,BombExplotionInPublic
10826,Seldender හෝ,BombExplotionInPublic
10827,ෆෙඩිට්ල්ට් ෆ්ලැට් 61 ඩී 6 එම්පලස්තීසි සහ හැම්  S යනු එක හා සමාන ය,BombExplotionInPublic
10828,ගඟේ සිට මුහුද දක්වා ඉශ්රායෙල්වරු නිදහස් වනු ඇත,BombExplotionInPublic
10829,ඔහ් ඔවුන් දැන් සිවිල් වැසියන් වේ,BombExplotionInPublic
10830,ළදරුවා වැනි වින්සන්ට් ජනයා killing ාතනය කිරීම ගැන පුරසාරම් දෙඩීම ගැන පුරසාරම් දෙඩීම ගැන පුරසාරම් දෙඩීම ගැන පුරසාරම් දෙඩීම ගැන පුරසාරම් දෙඩීමට මම වෙහෙසට පත්ව සිටිමි,BombExplotionInPublic
10831,ඔක්තෝබර් 7,BombExplotionInPublic
10832,මෙම බෝම්බ ප්රහාර කරන්නේ ටර්ක්ස් විසින් සාදන ලද පල්වමා පිපිරීම සඳහා පළිගැනීමක සීක්වරුන් විසිනි,BombExplotionInPublic
10833,2021 දී නොව 2015 දී ඉබ්රාහිම් සහෝදරයන් වන මොහොමඩ් යූසුෆ් ඉරිදා මරණි බොබීස් හි මොහොමඩ් යූසුෆ් ඉබ්රාහිම් ඉබ්රාහිම් සහෝදරයන් වන මොහොමඩ් මරාගෙන මැරෙන බෝම්බකරුවන්ගේ පියා හිටපු ජනතා විමුක්ති පෙරමුන ජේවීපී පාර්ලිමේන්තු මන්ත්රී ආචාර්ය නලින්ද ජයතිස්ස මහතා පැවසීය2015 දී මොහොමඩ් යූෂුෆ් ඉබ්රාහිම් ජේවීපී ජාතික ලැයිස්තුවේ සාමාජිකයෙකු වූ ආචාර්ය ජයතිස්ස මහතා පැහැදිලි කළේය ඔහු ත්රස්තවාදයට අරමුදල් සැපයීමට සූදානම්ව සිටියේය එය අපගේ වරදක් නොවේ එය අපගේ වරදක් නොවේ එය අපගේ වරදක් නොවේඔහු මේ බව කියා සිටියේ 2015 දී මොහොමඩ් යූස් ඉබ්රාහිම්ගේ ජාතික ලැයිස්තු අපේක්ෂකයෙකු ලෙස මහජන ආරක්ෂක අමාත්ය රියර් අද්මිරාල් විශ්රාමික ආචාර්ය සරත් වීරසේකරගේ ප්රකාශය 2019 අප්රේල් 21 වන දින ෂැන්ග්රිලා හෝටලයේ ආචාර්ය සරත් සරත් වීරසේකරගේ ප්රකාශය යඉබ්රාහිම්වරුනි පියා සහ පුතුන් තිදෙනාම රු 30000000 සිට ඉරිදා මහ මොළකරු සාරාන් හෂීම්ට අමාත්ය වීරසේකර මහතා පැවසීයවීරසේකරගේ ප්රකාශයේ දී නුදුරු අනාගතයේ දී මොහොමඩ් යූෂුෆ් ඉබ්රාහිම්ගේ ජාතික ලැයිස්තු අපේක්ෂක අපේක්ෂක අපේක්ෂක අපේක්ෂක අපේක්ෂක අපේක්ෂක මොහොමඩ් යූෂුෆ් ඉබ්රාහිම්ගේ ජාතික ලැයිස්තු අපේක්ෂක අපේක්ෂක අපේක්ෂක මොහොමඩ් යූෂුෆ් ඉබ්රාහිම්ගේ ජාතික ලැයිස්තු අපේක්ෂක අපේක්ෂකත්වය පිළිබඳව ජේවීපී නායකයා සහ පාර්ලිමේන්තු මන්ත්රී අනුර කුමාර දිසානායකට පැහැදිලි කිරීමට සිදුවන බව ඔහු පැවසීය,BombExplotionInPublic
10834,මට මගේ සහෝදරිය අහිමි විය  ඇයට වයස අවුරුදු 3 යි,BombExplotionInPublic
10835,මෙම කුරිරු සමූල මිනිස් ගාතනයට සෑම අයුරකින්ම සම්බන්ධ වූ සියලු දෙනාටත් වර්තමානයේ වරදකරුවන් රැකීම සදහා සාක්ෂි සැගවීමට වෙනස් කිරීමට උත්සාහ කරන සියලුම දෙනාටත් සාප වේවා සාප වේවා සාප වේවා,BombExplotionInPublic
